epochs,QLearning_random_win_pct,QLearning_random_time,QLearning_QLearning_win_pct,QLearning_QLearning_time,QLearning_ab-weighted-diff_win_pct,QLearning_ab-weighted-diff_time,ab-weighted-diff_random_win_pct,ab-weighted-diff_random_time,ab-weighted-diff_QLearning_win_pct,ab-weighted-diff_QLearning_time,ab-weighted-diff_ab-weighted-diff_win_pct,ab-weighted-diff_ab-weighted-diff_time
143,70.62937062937063,0.031229019165039062,48.25174825174825,0.044291019439697266,9.79020979020979,2.4510669708251953,87.41258741258741,3.233762264251709,90.9090909090909,3.552476167678833,0.0,8.69353985786438
144,70.83333333333334,0.02672100067138672,47.91666666666667,0.0457460880279541,9.722222222222223,5.533361911773682,87.5,3.351310968399048,90.27777777777779,3.390263080596924,0.0,8.671984910964966
145,70.34482758620689,0.028081893920898438,48.275862068965516,0.05576801300048828,9.655172413793103,5.138607978820801,87.58620689655172,0.20282411575317383,90.3448275862069,4.33260178565979,0.0,8.58600926399231
146,69.86301369863014,0.0296480655670166,47.94520547945205,0.0498199462890625,9.58904109589041,5.7749550342559814,87.67123287671232,0.21464896202087402,90.41095890410958,3.7380800247192383,0.0,8.693447828292847
147,69.38775510204081,0.02790999412536621,48.29931972789115,0.054425716400146484,10.204081632653061,4.825933218002319,87.75510204081633,3.1871531009674072,90.47619047619048,3.0020711421966553,0.0,8.658756971359253
148,68.91891891891892,0.028728723526000977,48.64864864864865,0.04382801055908203,10.135135135135135,5.307278156280518,87.83783783783784,3.5894038677215576,90.54054054054053,5.896796941757202,0.0,8.708250999450684
149,68.45637583892618,0.02933979034423828,48.322147651006716,0.04769015312194824,10.06711409395973,4.903882026672363,87.91946308724832,4.529495000839233,90.60402684563759,5.019129753112793,0.0,8.701756238937378
150,68.0,0.02802300453186035,48.66666666666667,0.0430760383605957,10.0,3.525053024291992,88.0,4.5418689250946045,90.66666666666666,0.5061008930206299,0.0,8.570717811584473
151,68.21192052980133,0.027361154556274414,49.00662251655629,0.04728817939758301,9.933774834437086,2.3069729804992676,88.0794701986755,5.398130178451538,90.72847682119205,2.9583041667938232,0.0,8.733811855316162
152,67.76315789473685,0.02637791633605957,48.68421052631579,0.04561924934387207,9.868421052631579,4.370021820068359,88.1578947368421,4.365706920623779,90.78947368421053,2.5078508853912354,0.0,8.67305588722229
153,67.3202614379085,0.02791881561279297,49.01960784313725,0.04376983642578125,9.803921568627452,4.709698915481567,88.23529411764706,6.167048215866089,90.84967320261438,7.446688890457153,0.0,8.721893072128296
154,66.88311688311688,0.03133511543273926,49.35064935064935,0.04662489891052246,10.38961038961039,4.22278094291687,88.31168831168831,4.141345977783203,90.9090909090909,4.830330848693848,0.0,8.730600833892822
155,67.0967741935484,0.027866840362548828,49.03225806451613,0.04902815818786621,10.32258064516129,4.301131010055542,88.38709677419355,5.002312898635864,90.96774193548387,4.079895973205566,0.0,8.618984937667847
156,66.66666666666666,0.028583049774169922,48.717948717948715,0.04673910140991211,10.256410256410255,4.811578989028931,88.46153846153845,1.0693058967590332,91.02564102564102,4.206523895263672,0.0,8.73760199546814
157,66.87898089171973,0.027688980102539062,48.40764331210191,0.04694032669067383,10.191082802547772,4.738364934921265,88.53503184713377,3.876084089279175,91.0828025477707,4.808632135391235,0.0,8.701608896255493
158,66.45569620253164,0.028433799743652344,48.10126582278481,0.0448758602142334,10.126582278481013,4.307153224945068,88.60759493670885,3.540940046310425,91.13924050632912,2.1369547843933105,0.0,8.738325834274292
159,66.0377358490566,0.02770686149597168,48.42767295597484,0.04654812812805176,10.062893081761008,3.531712055206299,88.67924528301887,4.129426956176758,90.56603773584906,5.446864128112793,0.0,8.719970941543579
160,65.625,0.02758193016052246,48.75,0.04868507385253906,10.625,5.284141778945923,88.75,4.388295888900757,90.625,4.268185138702393,0.0,8.729979753494263
161,65.83850931677019,0.027540206909179688,49.06832298136646,0.05058884620666504,10.559006211180124,4.538033962249756,88.81987577639751,2.8932278156280518,90.6832298136646,2.870694875717163,0.0,8.744454145431519
162,66.0493827160494,0.028254985809326172,48.76543209876543,0.138901948928833,10.493827160493826,2.8847992420196533,88.88888888888889,5.2383270263671875,90.74074074074075,3.726468801498413,0.0,8.759200096130371
163,66.25766871165644,0.03543877601623535,48.466257668711656,0.04404807090759277,10.429447852760736,4.795180082321167,88.95705521472392,4.935586929321289,90.79754601226993,5.261736869812012,0.0,8.733165979385376
164,66.46341463414635,0.028252124786376953,48.78048780487805,0.04763197898864746,10.365853658536585,3.9120101928710938,89.02439024390245,3.052288055419922,90.85365853658537,5.3028998374938965,0.0,8.733245134353638
165,66.06060606060606,0.0288088321685791,49.09090909090909,0.04748082160949707,10.303030303030303,5.204672813415527,88.48484848484848,3.263651132583618,90.9090909090909,4.257455110549927,0.0,8.73600172996521
166,66.26506024096386,0.027228832244873047,48.795180722891565,0.05186009407043457,10.240963855421686,3.0759129524230957,88.55421686746988,2.2161219120025635,90.96385542168674,6.00254487991333,0.0,8.718912839889526
167,66.46706586826348,0.029214143753051758,49.101796407185624,0.045381784439086914,10.179640718562874,3.5673091411590576,88.62275449101796,3.2391507625579834,91.01796407185628,4.069101095199585,0.0,8.716690063476562
168,66.66666666666666,0.027904033660888672,49.404761904761905,0.045403242111206055,10.714285714285714,2.4709701538085938,88.69047619047619,5.581613063812256,91.07142857142857,3.976426124572754,0.0,8.691471815109253
169,66.27218934911244,0.02909398078918457,49.112426035502956,0.04617714881896973,10.650887573964498,2.850536823272705,88.75739644970415,3.4527151584625244,91.12426035502959,3.80893874168396,0.0,8.7186279296875
170,65.88235294117646,0.027830839157104492,48.8235294117647,0.04558587074279785,10.588235294117647,4.530133008956909,88.8235294117647,3.181203842163086,91.17647058823529,5.1063501834869385,0.0,8.73756718635559
171,65.49707602339181,0.033982038497924805,48.53801169590643,0.04813504219055176,10.526315789473683,2.7937963008880615,88.88888888888889,4.463705062866211,91.22807017543859,4.723751068115234,0.0,8.71390414237976
172,65.69767441860465,0.02804279327392578,48.837209302325576,0.046173810958862305,10.465116279069768,6.310159921646118,88.37209302325581,5.028064012527466,91.27906976744185,5.0197107791900635,0.0,8.731673955917358
173,65.3179190751445,0.07616686820983887,49.13294797687861,0.04835796356201172,10.404624277456648,4.048046112060547,88.4393063583815,6.154433012008667,91.32947976878613,3.86979079246521,0.0,8.74675989151001
174,64.9425287356322,0.0282747745513916,48.85057471264368,0.04324674606323242,10.344827586206897,5.078948020935059,88.50574712643679,2.974976062774658,91.37931034482759,3.4179911613464355,0.0,8.749867916107178
175,64.57142857142857,0.028242826461791992,48.57142857142857,0.045060157775878906,10.285714285714285,2.9110360145568848,88.57142857142857,2.832115888595581,91.42857142857143,3.455188035964966,0.0,8.7425217628479
176,64.77272727272727,0.02954268455505371,48.86363636363637,0.048091888427734375,10.795454545454545,4.275537967681885,88.63636363636364,4.872365951538086,91.47727272727273,4.372600078582764,0.0,8.742614030838013
177,64.97175141242938,0.027505159378051758,48.58757062146893,0.05222296714782715,10.734463276836157,3.9384241104125977,88.70056497175142,3.3574936389923096,90.96045197740112,5.243261814117432,0.0,8.765434980392456
178,65.1685393258427,0.028439044952392578,48.87640449438202,0.0450289249420166,10.674157303370785,4.14057993888855,88.76404494382022,4.681444883346558,91.01123595505618,4.154361963272095,0.0,8.739301204681396
179,65.36312849162012,0.02602100372314453,48.60335195530726,0.048468828201293945,10.614525139664805,3.2973477840423584,88.8268156424581,3.4879400730133057,91.06145251396647,5.407490968704224,0.0,8.737087965011597
180,65.0,0.02557992935180664,48.333333333333336,0.04500699043273926,11.11111111111111,4.595884799957275,88.88888888888889,0.1972670555114746,91.11111111111111,3.455226182937622,0.0,8.750017166137695
181,64.64088397790056,0.02744770050048828,48.61878453038674,0.04749488830566406,11.049723756906078,3.6793320178985596,88.95027624309392,5.748856067657471,91.16022099447514,4.579802989959717,0.0,8.736884832382202
182,64.83516483516483,0.02678704261779785,48.9010989010989,0.05047011375427246,10.989010989010989,7.480711221694946,89.01098901098901,4.776916980743408,91.20879120879121,3.978377103805542,0.0,8.740247964859009
183,65.02732240437157,0.02991795539855957,48.63387978142077,0.046871185302734375,10.92896174863388,5.209280014038086,89.07103825136612,3.510258197784424,91.2568306010929,6.172995090484619,0.0,8.746721982955933
184,64.67391304347827,0.028255701065063477,48.91304347826087,0.046509742736816406,10.869565217391305,5.673966884613037,89.13043478260869,4.543421983718872,91.30434782608695,5.714720964431763,0.0,8.75766658782959
185,64.86486486486487,0.026818037033081055,49.18918918918919,0.0450742244720459,10.81081081081081,5.718975067138672,89.1891891891892,4.1148669719696045,91.35135135135135,5.4414591789245605,0.0,8.77007794380188
186,65.05376344086021,0.030714035034179688,48.924731182795696,0.04737210273742676,10.75268817204301,5.536185026168823,89.24731182795699,5.3922412395477295,91.39784946236558,4.4177327156066895,0.0,8.715644121170044
187,65.24064171122996,0.02791595458984375,49.19786096256685,0.046643972396850586,10.695187165775401,3.866434097290039,89.3048128342246,5.301007270812988,91.44385026737967,6.451349973678589,0.0,8.754801034927368
188,64.8936170212766,0.02983403205871582,49.46808510638298,0.04456615447998047,10.638297872340425,3.6085920333862305,88.82978723404256,2.6280388832092285,91.48936170212765,4.655521869659424,0.0,8.775397062301636
189,64.55026455026454,0.031890869140625,49.2063492063492,0.04834580421447754,10.582010582010582,4.505450010299683,88.88888888888889,3.654664993286133,91.53439153439153,3.5841426849365234,0.0,8.749574899673462
190,64.73684210526316,0.027822017669677734,49.473684210526315,0.04649686813354492,10.526315789473683,2.9394538402557373,88.94736842105263,3.7380130290985107,91.57894736842105,3.4978599548339844,0.0,8.737071752548218
191,64.3979057591623,0.02555108070373535,49.73821989528796,0.045886993408203125,10.471204188481675,3.6458659172058105,89.00523560209425,4.771853923797607,91.09947643979058,2.479374885559082,0.0,8.737276315689087
192,64.58333333333334,0.026374101638793945,49.47916666666667,0.045819997787475586,10.416666666666668,3.4390499591827393,89.0625,3.8819000720977783,91.14583333333334,3.7829530239105225,0.0,8.754923105239868
193,64.76683937823834,0.029198646545410156,49.22279792746114,0.04964399337768555,10.362694300518134,3.6868999004364014,89.11917098445595,5.835268974304199,91.19170984455958,4.86315393447876,0.0,8.753021001815796
194,64.94845360824742,0.027740001678466797,48.96907216494845,0.049947261810302734,10.309278350515463,5.196280241012573,89.17525773195877,5.109133958816528,91.23711340206185,4.527376174926758,0.0,8.743935823440552
195,65.12820512820512,0.02711009979248047,49.23076923076923,0.053253173828125,10.256410256410255,4.350339889526367,88.71794871794872,3.909592866897583,91.28205128205128,5.008167028427124,0.0,8.761941909790039
196,64.79591836734694,0.0279390811920166,48.97959183673469,0.04580116271972656,10.204081632653061,4.374983072280884,88.77551020408163,4.387330770492554,91.3265306122449,4.337460041046143,0.0,8.738070011138916
197,64.46700507614213,0.028397798538208008,49.23857868020304,0.046066999435424805,10.152284263959391,5.866053104400635,88.83248730964468,3.9718899726867676,91.37055837563452,3.541736364364624,0.0,8.744078159332275
198,64.64646464646465,0.027057886123657227,49.494949494949495,0.04466605186462402,10.1010101010101,2.9478249549865723,88.88888888888889,3.5488970279693604,91.41414141414141,5.76126503944397,0.0,8.741583108901978
199,64.82412060301507,0.03038311004638672,49.246231155778894,0.04543423652648926,10.050251256281408,4.108281135559082,88.94472361809045,4.045932054519653,91.4572864321608,4.903203010559082,0.0,8.75308108329773
200,65.0,0.03042912483215332,49.0,0.045809030532836914,10.0,4.027131080627441,89.0,4.811835050582886,91.5,4.079592943191528,0.0,8.773969888687134
201,65.17412935323384,0.028544902801513672,48.756218905472636,0.04897904396057129,9.950248756218906,5.011433124542236,89.05472636815921,4.133877992630005,91.54228855721394,4.09637713432312,0.0,8.787276029586792
202,64.85148514851485,0.02702188491821289,49.00990099009901,0.048193931579589844,9.900990099009901,6.211808919906616,89.10891089108911,2.7692840099334717,91.58415841584159,3.960705041885376,0.0,8.76300597190857
203,65.02463054187191,0.029910564422607422,49.26108374384236,0.04778790473937988,9.852216748768473,3.435612916946411,89.16256157635468,5.247987985610962,91.62561576354679,5.977579832077026,0.0,8.755122184753418
204,65.19607843137256,0.025297880172729492,49.01960784313725,0.04500627517700195,9.803921568627452,4.105229139328003,89.2156862745098,3.60634708404541,91.66666666666666,4.750401735305786,0.0,8.761865854263306
205,64.8780487804878,0.0286862850189209,49.26829268292683,0.04372906684875488,9.75609756097561,4.097599983215332,88.78048780487805,4.742317199707031,91.70731707317074,2.737061023712158,0.0,8.74904179573059
206,65.0485436893204,0.030097007751464844,49.51456310679612,0.04738783836364746,9.70873786407767,4.397175073623657,88.83495145631069,2.728177070617676,91.74757281553399,6.091681957244873,0.0,8.75551986694336
207,65.21739130434783,0.027130842208862305,49.275362318840585,0.04588508605957031,9.66183574879227,3.254729986190796,88.88888888888889,5.080112934112549,91.78743961352657,2.985013008117676,0.0,8.770564079284668
208,65.38461538461539,0.02963399887084961,49.519230769230774,0.046784162521362305,9.615384615384617,4.352369785308838,88.9423076923077,3.492995023727417,91.82692307692307,3.52962589263916,0.0,8.753472089767456
209,65.55023923444976,0.027815818786621094,49.282296650717704,0.05935072898864746,10.047846889952153,4.3337562084198,88.99521531100478,2.5511929988861084,91.86602870813397,4.646100997924805,0.0,8.751813888549805
210,65.23809523809524,0.027763843536376953,49.523809523809526,0.043367862701416016,10.0,4.748112916946411,89.04761904761904,3.402601957321167,91.9047619047619,3.8188540935516357,0.0,8.746149063110352
211,65.40284360189574,0.025117158889770508,49.28909952606635,0.043556928634643555,9.95260663507109,3.6029727458953857,89.0995260663507,3.7397921085357666,91.4691943127962,2.5847439765930176,0.0,8.757658004760742
212,65.56603773584906,0.02485823631286621,49.528301886792455,0.04695391654968262,9.90566037735849,3.1223437786102295,88.67924528301887,3.6484439373016357,91.0377358490566,3.1871070861816406,0.0,8.732157945632935
213,65.72769953051643,0.027143239974975586,49.29577464788733,0.04893803596496582,10.328638497652582,5.708686113357544,88.73239436619718,3.46995210647583,91.07981220657277,4.072906970977783,0.0,8.769372940063477
214,65.42056074766354,0.02957916259765625,49.06542056074766,0.04668617248535156,10.2803738317757,4.735400915145874,88.78504672897196,5.779447793960571,91.1214953271028,4.973679780960083,0.0,8.748933792114258
215,65.58139534883722,0.027094125747680664,49.30232558139535,0.0478358268737793,10.232558139534884,5.964115142822266,88.83720930232558,3.6135549545288086,91.16279069767442,5.078125953674316,0.0,8.739337921142578
216,65.27777777777779,0.028464794158935547,49.53703703703704,0.04274892807006836,10.185185185185185,5.91723895072937,88.88888888888889,3.6854190826416016,91.20370370370371,2.8154242038726807,0.0,8.74043607711792
217,65.43778801843318,0.027318954467773438,49.30875576036866,0.04616498947143555,10.138248847926267,4.518237113952637,88.94009216589862,4.420032024383545,91.24423963133641,2.5567197799682617,0.0,8.778486013412476
218,65.59633027522935,0.02883291244506836,49.08256880733945,0.04644489288330078,10.091743119266056,6.228134870529175,88.9908256880734,5.493749618530273,90.82568807339449,4.71586799621582,0.0,8.753762006759644
219,65.75342465753424,0.026487112045288086,48.858447488584474,0.042510032653808594,10.045662100456621,2.4634668827056885,89.04109589041096,3.4756438732147217,90.41095890410958,3.1947860717773438,0.0,8.7864089012146
220,65.9090909090909,0.02907109260559082,49.09090909090909,0.049072265625,10.0,5.085397958755493,89.0909090909091,4.934112310409546,90.45454545454545,5.039361000061035,0.0,8.76307201385498
